Model,mean_metric,std_metric,count_metric,ci,EvalType
MedianImputer_MaxAbsScaler,0.1641299954654671,0.24498175344813627,4.0,0.38982063806154077,Pathogen
MedianImputer_MaxAbsScaler,-4.806549087661383,13.098019141050468,72.0,3.077883601774635,Interaction
MedianImputer_MinMaxScaler,-1.0771348519297135,8.978549374271523,94.0,1.8389848506956286,Overall
MedianImputer_MinMaxScaler,0.3553957877570245,0.3373803788774135,18.0,0.16777531530584092,Bacillus
MedianImputer_MinMaxScaler,0.2531576634222764,0.1728964734650897,4.0,0.27511687158782666,Pathogen
MedianImputer_MinMaxScaler,-3.839958006968441,10.11135806771532,72.0,2.376052657516324,Interaction
MedianImputer_RobustScaler,-1.3720550068865236,11.507399877446144,94.0,2.356943551055225,Overall
MedianImputer_RobustScaler,0.36025780366850474,0.3205793905856646,18.0,0.1594203803879389,Bacillus
MedianImputer_RobustScaler,0.2160130421872133,0.21297978473413018,4.0,0.3388983645136851,Pathogen
MedianImputer_RobustScaler,-4.692435866515289,12.985309759801343,72.0,3.0513981956550476,Interaction
MedianImputer_StandardScaler,-1.424155993409859,11.825009158404304,94.0,2.4219962262452834,Overall
MedianImputer_StandardScaler,0.3683106935579921,0.3133225162989107,18.0,0.15581162170539156,Bacillus
MedianImputer_StandardScaler,0.1693437905294508,0.2607392888946398,4.0,0.41489439329259625,Pathogen
MedianImputer_StandardScaler,-4.810122464317021,13.345301604603979,72.0,3.1359921318799544,Interaction
RandomForestImputer_MaxAbsScaler,-1.0444881755757147,8.213975790642463,94.0,1.6823850282827804,Overall
RandomForestImputer_MaxAbsScaler,0.2883462291037694,0.327756115878444,18.0,0.16298928191346881,Bacillus
RandomForestImputer_MaxAbsScaler,0.2754725718136164,0.14910157349762027,4.0,0.2372538758447858,Pathogen
RandomForestImputer_MaxAbsScaler,-3.69728332764453,9.238170929851002,72.0,2.1708637397134773,Interaction
RandomForestImputer_MinMaxScaler,-0.936097055736986,7.569244356301066,94.0,1.5503312531018325,Overall
RandomForestImputer_MinMaxScaler,0.2648736304572401,0.34622529366951665,18.0,0.17217378795275676,Bacillus
RandomForestImputer_MinMaxScaler,0.3124384597237742,0.15468007638530978,4.0,0.24613051879675835,Pathogen
RandomForestImputer_MinMaxScaler,-3.3856032573919723,8.513106920970978,72.0,2.000482050762165,Interaction
RandomForestImputer_RobustScaler,-1.005755751422929,7.977608142632907,94.0,1.6339722495849525,Overall
RandomForestImputer_RobustScaler,0.27315761413431877,0.32926933763540295,18.0,0.1637417893895888,Bacillus
RandomForestImputer_RobustScaler,0.2919108340269531,0.12513438337800223,4.0,0.19911672802267383,Pathogen
RandomForestImputer_RobustScaler,-3.5823357024300586,8.973138542117585,72.0,2.1085841819147526,Interaction
RandomForestImputer_StandardScaler,-0.9889233059913385,7.933449656259252,94.0,1.624927716433138,Overall
