Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true
1167,combinatoric,MeanImputer_RobustScaler,0.2395445398563452,0.1660356878173638,0.30258179656790113,0.16163850201137836,0.310911142710723,-0.6300109413227402,[0.50259727 0.50259727 0.50259727 ... 0.73542425 0.73542425 0.73542425],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]"
1202,combinatoric,MeanImputer_RobustScaler,0.14221197199852406,0.13107523899744516,0.44057003693233027,1.2501688204572887,0.2011005086361527,0.32916913373162116,[0.52972414 0.52972414 0.52972414 ... 0.67512567 0.66909849 0.66909849],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]"
1218,combinatoric,MeanImputer_RobustScaler,0.1313397774176814,0.1565090923454729,0.742734990047881,2.426939418368882,0.18526773840655317,0.538247707958021,[0.64504124 0.64504124 0.64504124 ... 0.52340182 0.52340182 0.52340182],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]"
1219,combinatoric,MeanImputer_RobustScaler,0.10820175465892902,0.15802117426960358,88912623059362.66,84.41822057401815,0.1673396469555053,0.5627218745961033,[0.51061089 0.51061089 0.51061089 ... 0.59962842 0.59809806 0.59809806],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]"
1234,combinatoric,MeanImputer_RobustScaler,0.22146696993762346,0.15937267198709298,78672680368521.61,96.69016982115134,0.3256113369285918,-0.3219215031811664,[0.60626199 0.60626199 0.60626199 ... 0.5139838  0.5139838  0.5139838 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]"
1273,combinatoric,MeanImputer_RobustScaler,0.14150310286042386,0.1375493385411503,0.22300770940631445,0.23193042629168242,0.2131308895502795,0.14710117002537582,[0.58639352 0.58639352 0.58639352 ... 0.56874087 0.56874087 0.56874087],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]"
1298,combinatoric,MeanImputer_RobustScaler,0.12093598340715551,0.12189511673632772,0.2890075834837532,0.3553194993257617,0.16318170318627595,0.49525975698954383,[0.57645261 0.57645261 0.57645261 ... 0.48753153 0.48544663 0.48544663],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]"
1339,combinatoric,MeanImputer_RobustScaler,0.17945336807510087,0.1352075145184506,0.7251694053311727,1.3499369572854205,0.22660460225829604,0.34546268647028344,[0.64814543 0.64814543 0.64814543 ... 0.53940579 0.53982327 0.53982327],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]"
11285,combinatoric,MeanImputer_RobustScaler,0.09117402868999121,0.11418328222786567,0.12592210073902443,0.3967043289654089,0.11448781753427288,0.7374755247702118,[0.75995341 0.75995341 0.75995341 ... 0.90749657 0.90749657 0.90749657],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]"
11457,combinatoric,MeanImputer_RobustScaler,0.09411488781470202,0.16909774212292383,0.12967088258972015,0.6367258047824655,0.13062690244795985,0.6073914384806882,[0.89348518 0.89348518 0.89348518 ... 0.91578554 0.91578554 0.91578554],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]"
12001,combinatoric,MeanImputer_RobustScaler,0.10401816957412408,0.1138019623066649,0.1804332081185057,0.8650716723114918,0.14317563728640217,0.5050401246208817,[0.74138403 0.74138403 0.74138403 ... 0.8323017  0.8323017  0.8323017 ],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]"
