,Bacillus,Pathogene,B_Biofilm_Height,B_Biofilm_Roughness,B_Biofilm_SubstratumCoverage,B_Biofilm_Volume,P_Biofilm_Height,P_Biofilm_Volume,P_Biofilm_SubstratumCoverage,Modele,Score
319,1167,S.en,58.38516815239227,,0.8836785665302618,660468.9893514718,62.95886203039752,60104.26470350087,-0.04958321258304785,II,0.984822933
320,1167,S.en,95.65081518094108,,0.939484766803071,1108094.2424985284,94.77194908071358,396347.9254131658,0.3877756375830479,II,0.963606152
321,1339,S.en,85.12441666666668,,0.6552833333333333,973968.6844000001,78.86540555555555,228226.09505833333,0.1690962125,II,0.853083624
322,1339,S.en,74.81214333785816,,0.5269541938564051,760066.6773113783,62.95886203039752,60104.26470350087,-0.04958321258304785,II,0.713399942
323,1339,S.en,95.43668999547519,,0.7836124728102616,1187870.691488622,94.77194908071358,396347.9254131658,0.3877756375830479,II,0.918402719
324,11285,E.co,76.91478888888889,0.3104183333333333,0.6242466666666667,611786.1327277778,32.68660277777778,242450.6144611111,0.630996361111111,II,0.874660346
325,11285,E.co,36.43899246563685,0.21022655055594625,0.44535267425154335,484317.9233640614,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.742071737
326,11285,E.co,117.39058531214093,0.41061011611072035,0.8031406590817901,739254.3420914942,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.982452032
327,12048,E.co,62.21591666666667,0.33504055555555556,0.6619172222222223,552220.5014444445,32.68660277777778,242450.6144611111,0.630996361111111,II,0.907132806
328,12048,E.co,35.77973725657604,0.25134824292090674,0.5213063876939812,406791.46947293443,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.950635149
329,12048,E.co,88.6520960767573,0.4187328681902044,0.8025280567504633,697649.5334159546,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.973211416
330,B8,E.co,60.31269375,,,65793.23681249999,32.68660277777778,242450.6144611111,0.630996361111111,II,0.899599777
331,B8,E.co,37.52702844268813,,,51580.09939662277,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.925684356
332,B8,E.co,83.09835905731188,,,80006.37422837722,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.958886814
333,12701,E.co,68.75899444444445,0.2457483333333333,0.6689194444444445,715988.4655222223,32.68660277777778,242450.6144611111,0.630996361111111,II,0.98374083
334,12701,E.co,43.677768231919316,0.18534912424634828,0.5650928839124034,490305.4388791757,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.943736484
335,12701,E.co,93.84022065696959,0.30614754242031833,0.7727460049764856,941671.492165269,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.978034534
336,11457,E.co,60.730621052631584,0.3029257894736842,0.6593231578947368,544139.3893736842,32.68660277777778,242450.6144611111,0.630996361111111,II,0.997245936
337,11457,E.co,34.86555560223612,0.24078643510611103,0.4801148449985982,415664.12179510004,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.964306613
338,11457,E.co,86.59568650302705,0.3650651438412574,0.8385314707908755,672614.6569522683,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.960025
339,B18,E.co,59.7705375,,,53810.314675,32.68660277777778,242450.6144611111,0.630996361111111,II,0.877181399
340,B18,E.co,-0.525644823571227,,,41678.19214307406,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.92257636
341,B18,E.co,120.06671982357123,,,65942.43720692594,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.976191011
342,B1,E.co,67.54486875,,,66057.76463125,32.68660277777778,242450.6144611111,0.630996361111111,II,0.851139012
343,B1,E.co,47.115345176207384,,,53700.80253785625,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.876974824
344,B1,E.co,87.97439232379263,,,78414.72672464374,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.886675445
345,12832,E.co,55.79953888888889,0.34981166666666663,0.7528561111111112,516621.4717166666,32.68660277777778,242450.6144611111,0.630996361111111,II,0.911721876
346,12832,E.co,33.01911243253194,0.24364184231540487,0.7106851842987932,324590.29300427414,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.909963421
347,12832,E.co,78.57996534524584,0.4559814910179284,0.7950270379234291,708652.650429059,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.836331227
348,1273,E.co,62.25805833333334,,0.9205341666666667,765473.4745166666,32.68660277777778,242450.6144611111,0.630996361111111,II,0.953463363
349,1273,E.co,44.501945376924105,,0.8713700636614703,646289.8118030746,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.959986771
350,1273,E.co,80.01417128974256,,0.969698269671863,884657.1372302587,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.961067805
351,12001,E.co,60.14017894736842,0.2994578947368421,0.7516042105263159,573234.5132210527,32.68660277777778,242450.6144611111,0.630996361111111,II,0.989651351
352,12001,E.co,24.47366432133535,0.22919698986462597,0.5879974407102723,406778.8238290912,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.94891531
353,12001,E.co,95.80669357340149,0.3697187996090582,0.9152109803423595,739690.2026130143,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.969161981
354,1202,E.co,87.005275,,0.6926016666666667,694631.6261166666,32.68660277777778,242450.6144611111,0.630996361111111,II,0.762401064
355,1202,E.co,75.24248193123688,,0.6477568260430726,583631.7748704507,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.796919181
356,1202,E.co,98.76806806876311,,0.7374465072902607,805631.4773628825,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.881859447
357,1234,E.co,69.32023333333333,,0.9186866666666665,588678.2654,32.68660277777778,242450.6144611111,0.630996361111111,II,0.911242708
358,1234,E.co,57.50570887941551,,0.9006096516414412,378665.96848786465,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.876863921
359,1234,E.co,81.13475778725116,,0.9367636816918918,798690.5623121355,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.833014084
360,C5,E.co,60.35730000000001,,0.7076450000000001,70246.81991875,32.68660277777778,242450.6144611111,0.630996361111111,II,0.961636892
361,C5,E.co,1.182976755897755,,0.70204,-8813.76590686226,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.82640239
362,C5,E.co,119.53162324410226,,0.7132500000000002,149307.40574436227,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.91115366
363,1218,E.co,90.21637499999999,,0.8548574999999999,822957.0681166667,32.68660277777778,242450.6144611111,0.630996361111111,II,0.952146408
364,1218,E.co,61.532478550652755,,0.7451581597463625,467180.3594350972,18.912558330914724,122353.97377662257,0.38555180767386626,II,0.956961078
365,1218,E.co,118.90027144934722,,0.9645568402536374,1178733.7767982362,46.46064722464084,362547.25514559966,0.8764409145483558,II,0.963413306
