Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Removed,Cross Mean (RMSE and MAE)
B8,combinatoric,LGBMRegressor,0.17145503467658502,0.10124893150872973,47363878700784.32,96.4277467830704,0.2187664275167806,0.24244126882939165,[0.60667349 0.60667349 0.60966032 ... 0.63307511 0.63307511 0.6261345 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,(-) P_Biofilm_Height,0.1951107310966828
B18,combinatoric,LGBMRegressor,0.14554222029436348,0.1165089116444325,0.3639613094968069,0.45374181982297157,0.2035399679143219,0.2528244945961716,[0.63944833 0.63944833 0.61893379 ... 0.66507152 0.66507152 0.63828307],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816,(-) P_Biofilm_Height,0.1745410941043427
C5,combinatoric,LGBMRegressor,0.11690497624625928,0.1228513680322717,0.2666298294655626,0.390750530720631,0.15405781096925894,0.4889156974755393,[0.60602615 0.60602615 0.5997822  ... 0.69285866 0.69285866 0.65434606],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,(-) P_Biofilm_Height,0.13548139360775913
E.ce,combinatoric,LGBMRegressor,0.16384068290218373,0.15887132810617394,0.22876173704106023,0.1766652058210723,0.21446325200829636,-0.2684092529126647,[0.42105748 0.42105748 0.42105748 ... 0.28227103 0.37340267 0.2771727 ],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,(-) P_Biofilm_Height,0.18915196745524004
E.co,combinatoric,LGBMRegressor,0.17337347564487038,0.1326960531537395,0.5074783459883091,0.6525393079696099,0.22814702725921873,0.36124707284262136,[0.52721208 0.82816915 0.84767316 ... 0.39323285 0.41092262 0.41151272],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,(-) P_Biofilm_Height,0.20076025145204457
S.en,combinatoric,LGBMRegressor,0.2365681785523963,0.23478018283916335,49460779553094.54,107.60916173003302,0.30417355930212414,-0.3777216376955297,[0.86930112 0.85606444 0.86930112 ... 0.2344728  0.35882529 0.35296221],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160,(-) P_Biofilm_Height,0.27037086892726025
S.au,combinatoric,LGBMRegressor,0.17141764171003776,0.19344574920551105,0.21901835681226303,0.5070074301421909,0.2303841333786857,-0.27027531201077903,[0.96455289 0.69150367 0.75688743 ... 0.35691111 0.35691111 0.36346925],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540,(-) P_Biofilm_Height,0.20090088754436175
1167_x_E.ce,combinatoric,LGBMRegressor,0.06385358237149538,0.10738620260966886,0.09215397331889857,0.08161952974947764,0.08238260278578684,0.7355531686999522,[0.59160224 0.59160224 0.60215085 ... 0.96062279 0.95090391 0.97018851],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,(-) P_Biofilm_Height,0.0731180925786411
1167_x_E.co,combinatoric,LGBMRegressor,0.12959652026773613,0.20543397295113827,0.24365901957017969,0.11808611197484908,0.14502341435551228,0.7792614822142294,[0.427463   0.427463   0.42359099 ... 0.81800705 0.8168101  0.83578738],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,(-) P_Biofilm_Height,0.1373099673116242
1167_x_S.en,combinatoric,LGBMRegressor,0.21826185573531737,0.21962264061891315,0.26383665537336193,0.1750324078025551,0.23392288610356346,0.0706185066264352,[0.37181174 0.37039761 0.3556123  ... 0.72352065 0.80639841 0.7782686 ],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,(-) P_Biofilm_Height,0.2260923709194404
1167_x_S.au,combinatoric,LGBMRegressor,0.13540338971475982,0.20982125249555073,0.2446436217138137,0.4634848876192915,0.17772962941229986,0.3460722667481375,[0.93959953 0.92538575 0.98120209 ... 0.71085348 0.71085348 0.66919987],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,(-) P_Biofilm_Height,0.15656650956352985
1202_x_E.ce,combinatoric,LGBMRegressor,0.09737721615210253,0.14530537037649854,0.35761038848618687,0.7156365175743954,0.15139964112908724,0.5475063879469603,[0.53461305 0.53461305 0.52526365 ... 0.66326097 0.64640209 0.6701906 ],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,(-) P_Biofilm_Height,0.12438842864059488
1202_x_E.co,combinatoric,LGBMRegressor,0.09211209806443348,0.19144871609972536,0.20397384088898007,0.16338793009186958,0.1112623091907633,0.6622532162440452,[0.28700807 0.29593057 0.29343881 ... 0.56599203 0.56107914 0.57321766],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,(-) P_Biofilm_Height,0.1016872036275984
1202_x_S.en,combinatoric,LGBMRegressor,0.21332995010946712,0.15183418971814358,1.0769502727143236,1.4175170951773202,0.25402759261951163,-0.5341916943090341,[0.35371277 0.37380671 0.30761608 ... 0.59411724 0.62181439 0.6076353 ],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296,(-) P_Biofilm_Height,0.2336787713644894
1202_x_S.au,combinatoric,LGBMRegressor,0.16949599120152306,0.11321035413702533,0.2013766581855516,0.21796054918649083,0.23427691113328764,-0.9164081079129023,[0.85632078 0.77957519 0.84984439 ... 0.60096641 0.60096641 0.56063931],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224,(-) P_Biofilm_Height,0.20188645116740533
1218_x_E.ce,combinatoric,LGBMRegressor,0.10039329713858934,0.09998152811874292,0.1600527643040578,0.11050304533236854,0.12403926420717208,0.3963413123611844,[0.57711473 0.57711473 0.57755573 ... 0.49192683 0.47352925 0.48489947],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296,(-) P_Biofilm_Height,0.11221628067288071
1218_x_E.co,combinatoric,LGBMRegressor,0.1239493696139837,0.248540119640326,0.7205119398643741,0.82257748666782,0.17086583254696616,0.7145744977367803,[0.33317238 0.33317238 0.34115065 ... 0.45550509 0.46142734 0.48060021],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296,(-) P_Biofilm_Height,0.14740760108047493
1218_x_S.en,combinatoric,LGBMRegressor,0.17922701016428869,0.13680241313028357,1.7199160894281418,2.4908202477786237,0.22777364420817556,0.28640851977272064,[0.43604481 0.41510923 0.36593839 ... 0.49783325 0.49960165 0.49817693],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,(-) P_Biofilm_Height,0.20350032718623212
1218_x_S.au,combinatoric,LGBMRegressor,0.0982784479991724,0.1246692001072917,0.13954649953873985,0.24717979526120085,0.12361696608678731,0.3125458784983739,[0.90149236 0.87442194 0.89208229 ... 0.56606663 0.56606663 0.53803848],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224,(-) P_Biofilm_Height,0.11094770704297985
1219_x_E.ce,combinatoric,LGBMRegressor,0.13313152920276133,0.15705020513627313,0.38756892222015676,0.43545151494471235,0.17566971916192278,0.5716309545547831,[0.52834974 0.52834974 0.53551815 ... 0.59792998 0.58714847 0.61444688],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,(-) P_Biofilm_Height,0.15440062418234207
1219_x_E.co,combinatoric,LGBMRegressor,0.09254172605434188,0.23634426730334615,0.3184108260225465,0.3437531776629417,0.12853242205200727,0.783998799011827,[0.35323711 0.35323711 0.34846508 ... 0.51327826 0.51112507 0.53017977],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,(-) P_Biofilm_Height,0.11053707405317457
1219_x_S.en,combinatoric,LGBMRegressor,0.17942274808140124,0.1274485334820327,361285616659213.75,115.09550609523657,0.2716072014209567,-0.47532137269322483,[0.36658951 0.32781712 0.3812239  ... 0.51458623 0.51716858 0.53061144],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,(-) P_Biofilm_Height,0.22551497475117896
1219_x_S.au,combinatoric,LGBMRegressor,0.05981704290041699,0.1498918832644309,0.09795480875301525,0.3248362437802416,0.06882818169004654,0.845432224323342,[0.89544327 0.79980377 0.89723328 ... 0.61344265 0.61344265 0.55831382],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,(-) P_Biofilm_Height,0.06432261229523176
1234_x_E.ce,combinatoric,LGBMRegressor,0.11219132609957763,0.12748005372841606,0.17368587204610145,0.16306224552485168,0.15986442596698977,0.27929593388231566,[0.58658384 0.58658384 0.59345937 ... 0.28772849 0.28876089 0.30880108],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,(-) P_Biofilm_Height,0.1360278760332837
1234_x_E.co,combinatoric,LGBMRegressor,0.0776099014437598,0.19329868822468124,0.37189854584727755,0.7967003083504328,0.09972143041103881,0.8821104353989595,[0.37378696 0.37378696 0.3667268  ... 0.28682485 0.30252633 0.31361966],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,(-) P_Biofilm_Height,0.0886656659273993
1234_x_S.en,combinatoric,LGBMRegressor,0.2634772816319473,0.11936189655035011,162284661297710.06,117.31056962822471,0.3326012714998068,-0.8113762641819771,[0.38798413 0.4221529  0.31840729 ... 0.36191759 0.37858362 0.37731961],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296,(-) P_Biofilm_Height,0.29803927656587703
1234_x_S.au,combinatoric,LGBMRegressor,0.07749907223651047,0.21357170169500705,0.1881682650770772,0.927134194371373,0.0942824200786744,0.8425225634846445,[0.86025638 0.70333106 0.8540028  ... 0.5961318  0.5961318  0.56188259],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224,(-) P_Biofilm_Height,0.08589074615759243
1273_x_E.ce,combinatoric,LGBMRegressor,0.0601497053468106,0.09486128452618356,0.08081650109555598,0.07618275439063844,0.08230751857736245,0.7640095943755284,[0.67916092 0.67916092 0.67893562 ... 0.85196852 0.85241803 0.86434592],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296,(-) P_Biofilm_Height,0.07122861196208652
1273_x_E.co,combinatoric,LGBMRegressor,0.1069783653641237,0.1882510440526366,0.2136930787200082,0.17072359415637295,0.14342847326888492,0.642861649038602,[0.47521414 0.47521414 0.47467496 ... 0.81521334 0.81152853 0.82614016],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296,(-) P_Biofilm_Height,0.1252034193165043
1273_x_S.en,combinatoric,LGBMRegressor,0.1587263793089008,0.20340617662377863,0.35868870335425973,0.2793747196318118,0.2182530632709085,0.3007591945292175,[0.4602111  0.49099018 0.44824837 ... 0.80148547 0.79660129 0.82941216],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296,(-) P_Biofilm_Height,0.18848972128990465
1273_x_S.au,combinatoric,LGBMRegressor,0.18836816274384596,0.11775236170164746,0.21748364949521032,0.19187743813982835,0.23165234589488473,-2.4923681942602864,[0.98619876 0.9222426  0.97515868 ... 0.65445438 0.65445438 0.6103408 ],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224,(-) P_Biofilm_Height,0.21001025431936535
1298_x_E.ce,combinatoric,LGBMRegressor,0.11345851460355888,0.1400959013992079,0.1978451775331215,0.15542597671605388,0.1356208963444823,0.5402920362771263,[0.53403686 0.53403686 0.53060378 ... 0.48849291 0.48495864 0.5031042 ],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,(-) P_Biofilm_Height,0.12453970547402059
1298_x_E.co,combinatoric,LGBMRegressor,0.1164581719034156,0.25802531442528254,0.2885670372632925,0.22733930516572642,0.133132778273606,0.7823376860178061,[0.34048298 0.34048298 0.34853852 ... 0.43233902 0.41962341 0.43007417],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,(-) P_Biofilm_Height,0.1247954750885108
1298_x_S.en,combinatoric,LGBMRegressor,0.10932084906002822,0.11141166707441762,0.3148758851403352,0.17763199678129815,0.13597168374507493,0.42239967050961214,[0.37386035 0.35729366 0.35828793 ... 0.43801562 0.4352442  0.43551905],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,(-) P_Biofilm_Height,0.12264626640255158
1298_x_S.au,combinatoric,LGBMRegressor,0.0871273721113873,0.15567947376733943,0.15914422181748328,0.3776590434150289,0.1010996597303388,0.7386897836741486,[0.88694675 0.80373235 0.89407645 ... 0.51410142 0.51410142 0.53628627],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,(-) P_Biofilm_Height,0.09411351592086305
1339_x_E.ce,combinatoric,LGBMRegressor,0.10953028466183387,0.13104078133943545,0.44776957329030787,0.6985918362152481,0.1488642864422727,0.7386966231148853,[0.55390864 0.55390864 0.56170365 ... 0.43650371 0.415466   0.45169577],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,(-) P_Biofilm_Height,0.1291972855520533
1339_x_E.co,combinatoric,LGBMRegressor,0.08508672430339292,0.22587340700768066,0.4511820574592237,0.5803378157716182,0.10256164963732044,0.8907904262781919,[0.31159134 0.31159134 0.28253369 ... 0.27816487 0.29375887 0.30535908],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,(-) P_Biofilm_Height,0.09382418697035669
1339_x_S.en,combinatoric,LGBMRegressor,0.14298779834522085,0.1903975111996028,0.4219960429991761,0.5627161383462574,0.1624616671379438,0.6156217522628971,[0.30890967 0.28768023 0.28609685 ... 0.28002178 0.28100662 0.28335291],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296,(-) P_Biofilm_Height,0.15272473274158233
1339_x_S.au,combinatoric,LGBMRegressor,0.12169942398415431,0.24077447911584465,0.3039076055167226,0.8058094369017518,0.15256795489679634,0.6018100434742497,[0.9396093  0.88452187 0.92407145 ... 0.57850091 0.57850091 0.54945002],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,(-) P_Biofilm_Height,0.13713368944047533
11285_x_E.ce,combinatoric,LGBMRegressor,0.1145708210374661,0.04876813906393104,0.12025261657756822,0.04028923538256033,0.1605408966193105,-9.836748663363444,[0.6736308  0.6736308  0.65302337 ... 0.93794141 0.93483228 0.96181238],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944,(-) P_Biofilm_Height,0.1375558588283883
11285_x_E.co,combinatoric,LGBMRegressor,0.11194780658630467,0.11318005776468783,0.2408780122102276,0.09228805617874042,0.1422631269826514,0.6371725647279254,[0.51521936 0.51521936 0.5097603  ... 0.82198111 0.82108329 0.83676735],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944,(-) P_Biofilm_Height,0.12710546678447804
11285_x_S.en,combinatoric,LGBMRegressor,0.11287369864919373,0.11960255926240243,0.2593850244799298,0.2260570604242977,0.1404759866433966,0.54531122716242,[0.50529559 0.56409186 0.46359966 ... 0.82074115 0.82747925 0.82340596],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944,(-) P_Biofilm_Height,0.12667484264629517
11285_x_S.au,combinatoric,LGBMRegressor,0.1423254408881292,0.014604399541534382,0.14465570580508028,0.01808189858423801,0.17255275038856052,-12.458363760537681,[0.9338108  0.8516372  0.92504879 ... 0.7226862  0.7226862  0.6711168 ],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836,(-) P_Biofilm_Height,0.15743909563834485
11457_x_E.ce,combinatoric,LGBMRegressor,0.04934330577343679,0.0665624864155448,0.05798723048628621,0.06106604695116107,0.06501226691884095,0.046036965129305885,[0.69587693 0.69587693 0.69867979 ... 0.95047841 0.92938696 0.96035236],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052,(-) P_Biofilm_Height,0.05717778634613887
11457_x_E.co,combinatoric,LGBMRegressor,0.09995007474620721,0.19273963913044415,0.16605688928620094,0.16732706714449483,0.11439084868811455,0.7939855661628383,[0.48208013 0.48208013 0.48098586 ... 0.80169886 0.80272907 0.81330954],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052,(-) P_Biofilm_Height,0.10717046171716088
11457_x_S.en,combinatoric,LGBMRegressor,0.10479852809447489,0.1264563887343392,0.2664280599551757,0.3112247450462234,0.13374351183919791,0.6859444224474367,[0.47635007 0.5753484  0.41208014 ... 0.81607068 0.8340437  0.80222421],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052,(-) P_Biofilm_Height,0.1192710199668364
11457_x_S.au,combinatoric,LGBMRegressor,0.1165827504982338,0.019541703536659048,0.11831591020824773,0.02161345105781496,0.15964385908420656,-20.017352046162728,[0.9598585  0.89764122 0.9589829  ... 0.73925874 0.73925874 0.68208799],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938,(-) P_Biofilm_Height,0.1381133047912202
12001_x_E.ce,combinatoric,LGBMRegressor,0.05618782368945107,0.07226868803683148,0.06757141375875067,0.06682667292609301,0.07058157107272915,0.04614513103213547,[0.68918153 0.68918153 0.68420506 ... 0.92040583 0.92650773 0.9498978 ],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,(-) P_Biofilm_Height,0.06338469738109011
12001_x_E.co,combinatoric,LGBMRegressor,0.1075650220111917,0.20983316378158873,0.1491986964914737,0.19470479484925537,0.12142213428473338,0.7547140945474697,[0.46692167 0.46692167 0.46857292 ... 0.80769099 0.78796796 0.7965703 ],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,(-) P_Biofilm_Height,0.11449357814796254
12001_x_S.en,combinatoric,LGBMRegressor,0.1043917014898889,0.1311945479704172,0.4302763488742793,0.9559450154377339,0.1467772598590505,0.647448401395273,[0.5062955  0.57029133 0.4128192  ... 0.82536165 0.83290034 0.81180632],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,(-) P_Biofilm_Height,0.1255844806744697
12001_x_S.au,combinatoric,LGBMRegressor,0.10653231682293365,0.05040882470452161,0.12203860746900494,0.06473220080384014,0.13397183542240024,-6.063401135221874,[0.9468115  0.87165335 0.94140755 ... 0.7516928  0.7516928  0.68840682],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,(-) P_Biofilm_Height,0.12025207612266695
12048_x_E.ce,combinatoric,LGBMRegressor,0.12464948097316347,0.06896887939444322,0.1338021262169264,0.061124370408505546,0.1727534072205847,-5.274034524675017,[0.66022748 0.66022748 0.64703969 ... 0.88966835 0.88703536 0.91451716],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944,(-) P_Biofilm_Height,0.14870144409687408
12048_x_E.co,combinatoric,LGBMRegressor,0.09141084772807875,0.13504207594409245,0.18856088418984543,0.05817189127862519,0.11451462905850689,0.7917772839174047,[0.50458079 0.50458079 0.50802974 ... 0.77725604 0.77829923 0.79033774],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944,(-) P_Biofilm_Height,0.10296273839329281
12048_x_S.en,combinatoric,LGBMRegressor,0.13455012736464106,0.10948971240402688,1.2139947746249995,2.8151017816606294,0.19193059729534623,0.5260062310282883,[0.53019874 0.57718367 0.47684606 ... 0.80205126 0.8202948  0.80251906],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944,(-) P_Biofilm_Height,0.16324036232999364
12048_x_S.au,combinatoric,LGBMRegressor,0.1417795708401787,0.015287539086114434,0.14323001617132275,0.01590716322406108,0.1751020842697036,-20.642635005998265,[0.93923164 0.86784348 0.93826545 ... 0.72502403 0.72502403 0.66598787],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836,(-) P_Biofilm_Height,0.15844082755494115
12701_x_E.ce,combinatoric,LGBMRegressor,0.16691460166316893,0.131129004125157,0.19423651238322573,0.11350932164680076,0.2208526857631054,-1.8366636546120945,[0.56150917 0.56150917 0.55830376 ... 0.57883127 0.57535739 0.58880517],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944,(-) P_Biofilm_Height,0.19388364371313715
12701_x_E.co,combinatoric,LGBMRegressor,0.1999835124747753,0.21084479501615191,1.029362452374186,0.7532549975100935,0.2725008185092663,0.3360416835850224,[0.4292435  0.4292435  0.435122   ... 0.67460879 0.66600964 0.67966982],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944,(-) P_Biofilm_Height,0.2362421654920208
12701_x_S.en,combinatoric,LGBMRegressor,0.13211340395674798,0.14563742289242823,0.24353634032582386,0.16373704735236533,0.15925855891574087,-0.0071681495385753635,[0.39890999 0.44703821 0.40368499 ... 0.56947875 0.57459873 0.57754188],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944,(-) P_Biofilm_Height,0.14568598143624442
12701_x_S.au,combinatoric,LGBMRegressor,0.12096280804413975,0.18341261223419406,0.23150266293951344,0.40826842747882025,0.14909296321940926,0.40872564023142166,[0.92730335 0.82984439 0.93026616 ... 0.73125093 0.73125093 0.67208201],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836,(-) P_Biofilm_Height,0.1350278856317745
12832_x_E.ce,combinatoric,LGBMRegressor,0.07644829652375765,0.10972462490604111,0.09750251886932232,0.10707381829916827,0.091716893177474,0.5756290954576263,[0.68676659 0.68676659 0.65540894 ... 0.87655258 0.8579397  0.89115707],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944,(-) P_Biofilm_Height,0.08408259485061582
12832_x_E.co,combinatoric,LGBMRegressor,0.06551575914730756,0.17909632201446768,0.1088100247723816,0.1757325519067652,0.08177607710151054,0.8496055787688885,[0.43247511 0.43247511 0.42723856 ... 0.74032298 0.75430521 0.76658269],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944,(-) P_Biofilm_Height,0.07364591812440904
12832_x_S.en,combinatoric,LGBMRegressor,0.22507354402376475,0.14234320129857664,1.0120460283516082,0.770834486772297,0.29165378977759765,-0.00663721848812604,[0.46444987 0.5230211  0.38509324 ... 0.7786818  0.7909366  0.78688435],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944,(-) P_Biofilm_Height,0.2583636669006812
12832_x_S.au,combinatoric,LGBMRegressor,0.1042331766923054,0.06899691400949909,0.1241644264062715,0.10445312551605394,0.12401162538539816,-0.8667685766050208,[0.90006154 0.81748697 0.90450915 ... 0.6761152  0.6761152  0.63422955],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836,(-) P_Biofilm_Height,0.11412240103885178
B1_x_E.ce,combinatoric,LGBMRegressor,0.07309989636499903,0.0984208055891101,0.1246390487106497,0.15294736567115996,0.10861674659975737,0.6080487576971264,[0.67445645 0.67445645 0.6559589  ... 0.83797378 0.83332628 0.86391508],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,(-) P_Biofilm_Height,0.0908583214823782
B1_x_E.co,combinatoric,LGBMRegressor,0.05941234366846809,0.18806771154731558,0.1104715068109838,0.2040725337997728,0.0773360564433999,0.86607399179754,[0.42380212 0.42380212 0.42865286 ... 0.71673765 0.72065718 0.73916759],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,(-) P_Biofilm_Height,0.068374200055934
B1_x_S.en,combinatoric,LGBMRegressor,0.14233903468493467,0.18671196143777832,0.24575480586440268,0.18148804642337793,0.15924902794623189,0.5247399191912667,[0.44978413 0.50528895 0.36445685 ... 0.73192793 0.73056212 0.73200349],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,(-) P_Biofilm_Height,0.15079403131558328
B1_x_S.au,combinatoric,LGBMRegressor,0.1456252475462514,0.09350510311035432,0.18259732493836262,0.14872326471431624,0.16698766558988806,-0.7888224510304447,[0.91131622 0.84607967 0.90113276 ... 0.69603736 0.69603736 0.64865499],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,(-) P_Biofilm_Height,0.15630645656806974
B8_x_E.ce,combinatoric,LGBMRegressor,0.13623154247989022,0.04120143608788922,0.14065918130839583,0.030194939779966623,0.19541437995498498,-21.495120839158314,[0.63367473 0.63367473 0.64980446 ... 0.88677489 0.87430542 0.90259325],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,(-) P_Biofilm_Height,0.16582296121743761
