Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Removed,Cross Mean (RMSE and MAE)
B1_x_S.au,combinatoric,LGBMRegressor,0.14193658297708767,0.09068200597758273,0.1800334424500648,0.1448764529569143,0.1597023527049912,-0.6361423201925545,[0.90675828 0.82498686 0.90828473 ... 0.71711269 0.71711269 0.72902787],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,(-) P_Biofilm_Height,0.15081946784103945
B8_x_E.ce,combinatoric,LGBMRegressor,0.13454619165299025,0.04120143608788917,0.1390245311952994,0.028850446526780777,0.1937771290548745,-21.1197557426903,[0.60545903 0.62346007 0.6281056  ... 0.92032285 0.91513793 0.9151978 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,(-) P_Biofilm_Height,0.16416166035393237
B8_x_E.co,combinatoric,LGBMRegressor,0.10657042219844437,0.15528109684042582,0.17482987036654318,0.10390651287366816,0.12112092631887501,0.7601333044400111,[0.48858521 0.4948747  0.49195499 ... 0.74669489 0.74351834 0.75580092],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,(-) P_Biofilm_Height,0.11384567425865968
B8_x_S.en,combinatoric,LGBMRegressor,0.1615356230641767,0.1550372777456188,231345023271160.97,159.58303217984775,0.2138703803527872,0.3353059367594118,[0.52657729 0.56617446 0.48464871 ... 0.80281022 0.8251157  0.8112464 ],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,(-) P_Biofilm_Height,0.18770300170848195
B8_x_S.au,combinatoric,LGBMRegressor,0.17474013432608224,0.013081832850285023,0.17641216950609911,0.011548910073224034,0.20417883260490227,-19.004558903425185,[0.91065453 0.82957349 0.90829909 ... 0.67986161 0.67986161 0.70340582],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,(-) P_Biofilm_Height,0.18945948346549224
B18_x_E.ce,combinatoric,LGBMRegressor,0.11740051105753171,0.13650857654035034,0.14511019108736556,0.1276289500642696,0.16640806910548686,-0.48603448105502745,[0.5664073  0.57573286 0.5590074  ... 0.49101823 0.48524201 0.506935  ],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728,(-) P_Biofilm_Height,0.1419042900815093
B18_x_E.co,combinatoric,LGBMRegressor,0.12848196231243275,0.24156178970940484,0.40653454336377554,0.23060120462906045,0.17485995229516477,0.6225831822413672,[0.36034846 0.36920779 0.35791358 ... 0.45932724 0.47643976 0.47848008],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728,(-) P_Biofilm_Height,0.15167095730379876
B18_x_S.en,combinatoric,LGBMRegressor,0.09383461441977227,0.11447118080432644,0.28265993258499544,0.12316817766776907,0.12753731909041283,0.462356741607974,[0.34760237 0.42770431 0.33193258 ... 0.44706401 0.45271194 0.44103735],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,(-) P_Biofilm_Height,0.11068596675509254
B18_x_S.au,combinatoric,LGBMRegressor,0.13649361465969934,0.1755938644705646,0.2612728442730017,0.38778001176220844,0.15800320187377254,0.3195083138412109,[0.91392938 0.85517698 0.90810832 ... 0.72796977 0.72796977 0.73154835],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,(-) P_Biofilm_Height,0.14724840826673594
C5_x_E.ce,combinatoric,LGBMRegressor,0.07583479386924295,0.12048066139137485,0.11207315114007252,0.1229927716323739,0.09290067830564083,0.6457169494875905,[0.63436009 0.65202935 0.63076006 ... 0.58240733 0.56715792 0.58707222],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,(-) P_Biofilm_Height,0.08436773608744189
C5_x_E.co,combinatoric,LGBMRegressor,0.13116037065646055,0.22126564290652348,0.370880977102873,0.22091752856336264,0.16799822410280862,0.6022544935748706,[0.36466202 0.37049197 0.36530092 ... 0.50909737 0.51247528 0.5204595 ],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,(-) P_Biofilm_Height,0.1495792973796346
C5_x_S.en,combinatoric,LGBMRegressor,0.12789279892810648,0.11381907566671072,0.31919995531843653,0.1457622703726448,0.16801576019608155,-0.195346486586089,[0.34269787 0.38963217 0.29448605 ... 0.51124621 0.52864246 0.52176441],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,(-) P_Biofilm_Height,0.147954279562094
C5_x_S.au,combinatoric,LGBMRegressor,0.1298761488178371,0.13676949632119278,0.2034392517404496,0.31170986494730485,0.15393066624540971,0.13237257700049532,[0.90158387 0.8313198  0.9030715  ... 0.71019999 0.71019999 0.71719363],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,(-) P_Biofilm_Height,0.1419034075316234
1167,combinatoric,LGBMRegressor,0.2264837600890367,0.14359957537234389,0.29217165203742473,0.16920964780462325,0.29386363423648704,-0.4561618077340339,[0.54069447 0.54069447 0.54069447 ... 0.71163765 0.7121973  0.7121973 ],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,(-) P_Biofilm_Volume,0.26017369716276184
1202,combinatoric,LGBMRegressor,0.15126729543927014,0.15001426375494498,0.5054983687998833,1.7779842582102565,0.20575022549674638,0.2977894681548744,[0.7105371  0.7105371  0.7105371  ... 0.7694601  0.76810785 0.76810785],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,(-) P_Biofilm_Volume,0.17850876046800826
1218,combinatoric,LGBMRegressor,0.14828124861414393,0.1693414158650122,0.8638870569485937,2.5836778898503763,0.21548819580440357,0.37532168556935963,[0.68123761 0.68123761 0.68123761 ... 0.70770069 0.70798015 0.70798015],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112,(-) P_Biofilm_Volume,0.18188472220927376
1219,combinatoric,LGBMRegressor,0.12212731029738266,0.1602569814250479,88743576932758.27,81.35282365383809,0.19136860048472049,0.4281245971341906,[0.49208024 0.49208024 0.49208024 ... 0.65692885 0.66842706 0.66842706],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,(-) P_Biofilm_Volume,0.15674795539105157
1234,combinatoric,LGBMRegressor,0.24510740260753178,0.20067132232042995,86774929975936.58,114.73024007166357,0.35423065021813904,-0.5645120224877189,[0.7194111  0.7194111  0.7194111  ... 0.46735066 0.46855097 0.46532869],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,(-) P_Biofilm_Volume,0.29966902641283544
1273,combinatoric,LGBMRegressor,0.15501855837073653,0.10252255965525323,0.22704895448456816,0.275377660676208,0.22079162697337137,0.08468638386879346,[0.65203875 0.65203875 0.65203875 ... 0.62547982 0.61974443 0.61974803],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112,(-) P_Biofilm_Volume,0.18790509267205396
1298,combinatoric,LGBMRegressor,0.14072992580107568,0.11981291981833249,0.34628487729581625,0.36071784007989854,0.1955795690102859,0.2749432857848295,[0.58169721 0.58169721 0.58169721 ... 0.488574   0.488574   0.488574  ],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,(-) P_Biofilm_Volume,0.1681547474056808
1339,combinatoric,LGBMRegressor,0.21559900910445576,0.2644108186353833,0.9017698386581745,2.0151855623379538,0.28421591060306783,-0.029659736181919083,[0.8961617  0.8961617  0.8961617  ... 0.60913729 0.6011226  0.6011226 ],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,(-) P_Biofilm_Volume,0.24990745985376178
11285,combinatoric,LGBMRegressor,0.11220928549464489,0.09906531293862973,0.1482071844971351,0.20533123195130212,0.14239643965652277,0.5938845541135718,[0.60655474 0.60655474 0.60655474 ... 0.85422678 0.85422678 0.85422678],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668,(-) P_Biofilm_Volume,0.12730286257558382
11457,combinatoric,LGBMRegressor,0.10234512183806356,0.15528929680141645,0.13975395391272538,0.6024872936049426,0.1371261355812688,0.5673517184793413,[0.86489673 0.86489673 0.86489673 ... 0.84105479 0.84105479 0.84105479],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094,(-) P_Biofilm_Volume,0.11973562870966617
12001,combinatoric,LGBMRegressor,0.14943544224529848,0.0958090402134173,0.23245837776272735,0.779810033141155,0.21516535511069254,-0.11783173031545924,[0.69064761 0.69064761 0.69064761 ... 0.89488978 0.89488978 0.89330116],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,(-) P_Biofilm_Volume,0.18230039867799552
12048,combinatoric,LGBMRegressor,0.11641391607413412,0.12447495240030934,0.3188924613125809,2.182711314890864,0.1512618356598063,0.6208214684510202,[0.73610799 0.73610799 0.73610799 ... 0.76517709 0.76517709 0.76517709],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668,(-) P_Biofilm_Volume,0.1338378758669702
12701,combinatoric,LGBMRegressor,0.16260166992109523,0.17171871786204526,0.4508227549084277,0.5657604166519368,0.22906691353888964,0.17579268687446203,[0.49853888 0.49853888 0.49853888 ... 0.88687094 0.88494145 0.88494145],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668,(-) P_Biofilm_Volume,0.19583429172999245
12832,combinatoric,LGBMRegressor,0.12276678277136475,0.16178077469755275,0.3190967606239681,1.0003044768106326,0.17597262586342757,0.45532357178143423,[0.77490584 0.77490584 0.77490584 ... 0.89928646 0.89472544 0.89472544],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668,(-) P_Biofilm_Volume,0.14936970431739616
B1,combinatoric,LGBMRegressor,0.10595582983247999,0.10777293682197636,0.159272642093404,0.32408583535324353,0.151736511764889,0.4646892309550015,[0.74611302 0.74611302 0.74611302 ... 0.77340328 0.76573178 0.76573178],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816,(-) P_Biofilm_Volume,0.1288461707986845
B8,combinatoric,LGBMRegressor,0.16030554776885214,0.09488752310089724,46278739706016.375,100.85269441376653,0.21417181401062835,0.27392816790651553,[0.63448646 0.63448646 0.63448646 ... 0.64001683 0.66402804 0.66402804],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,(-) P_Biofilm_Volume,0.18723868088974024
B18,combinatoric,LGBMRegressor,0.15020242805293332,0.11655853968102761,0.3696607129053447,0.45452532682597424,0.21097830362260303,0.19721580306791087,[0.6399861  0.6399861  0.6399861  ... 0.55995219 0.56571478 0.56571478],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816,(-) P_Biofilm_Volume,0.18059036583776816
C5,combinatoric,LGBMRegressor,0.11402183576687115,0.12433153887439252,0.24548316655753544,0.4142918121476244,0.15292997925745475,0.4963714331268585,[0.62251736 0.62251736 0.59971708 ... 0.71454028 0.69920807 0.69920807],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,(-) P_Biofilm_Volume,0.13347590751216296
E.ce,combinatoric,LGBMRegressor,0.10315647207004176,0.1083363332250916,0.16350188984548555,0.5161448724683455,0.14131016102429994,0.4493185975064836,[0.80119478 0.80119478 0.80119478 ... 0.39089522 0.39089522 0.39089522],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,(-) P_Biofilm_Volume,0.12223331654717084
E.co,combinatoric,LGBMRegressor,0.1802000279240491,0.28118504574027126,0.5061896194178626,1.5418203499284586,0.24428640681899289,0.26767834281227676,[0.96303474 0.96303474 0.96303474 ... 0.36909244 0.36909244 0.36909244],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,(-) P_Biofilm_Volume,0.212243217371521
S.en,combinatoric,LGBMRegressor,0.18347005411437642,0.15901401256213032,37972067140010.086,54.44029728892695,0.24164820045340024,0.13046775747581407,[0.43976633 0.39838909 0.44378476 ... 0.18520718 0.18520718 0.18520718],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160,(-) P_Biofilm_Volume,0.21255912728388832
S.au,combinatoric,LGBMRegressor,0.12496640961357783,0.19228503167423788,0.1822597432605921,0.504610677685856,0.1647724347375912,0.3502267263037697,[0.96179516 0.95911748 0.96109928 ... 0.59845272 0.57951304 0.57951304],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540,(-) P_Biofilm_Volume,0.14486942217558452
1167_x_E.ce,combinatoric,LGBMRegressor,0.08185498494784393,0.1309712293523955,0.10867122731653818,0.10936662826825326,0.10031017203013047,0.6079356987249144,[0.53147209 0.53147209 0.53147209 ... 0.8408277  0.8408277  0.8408277 ],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,(-) P_Biofilm_Volume,0.09108257848898721
1167_x_E.co,combinatoric,LGBMRegressor,0.12759570618781968,0.21632907410703797,0.21184895791823766,0.13598109801734645,0.1557095535701203,0.7455324609920742,[0.41571623 0.41571623 0.41571623 ... 0.73260711 0.71244474 0.71244474],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,(-) P_Biofilm_Volume,0.14165262987896998
1167_x_S.en,combinatoric,LGBMRegressor,0.23069841407715022,0.20053808891732908,0.2766966632321213,0.1408411107211791,0.24673311078323107,-0.03395934244578691,[0.41253286 0.41032346 0.41065708 ... 0.71905382 0.71905382 0.71905382],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,(-) P_Biofilm_Volume,0.23871576243019066
1167_x_S.au,combinatoric,LGBMRegressor,0.15519134076804217,0.2092049649474224,0.27346580867152076,0.46208550234495027,0.1906296405556173,0.24770020478287647,[0.93803856 0.94537841 0.93642978 ... 0.7565678  0.75714365 0.75714365],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,(-) P_Biofilm_Volume,0.17291049066182973
1202_x_E.ce,combinatoric,LGBMRegressor,0.12599801463690882,0.1585539852990959,0.44873832010927023,0.9927908195510194,0.18641030457025803,0.31403399559710365,[0.65713594 0.65713594 0.65713594 ... 0.75556909 0.75556909 0.75556909],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,(-) P_Biofilm_Volume,0.15620415960358341
1202_x_E.co,combinatoric,LGBMRegressor,0.10541670990248674,0.19144871609972364,0.23274585180646554,0.17012777327589665,0.13032713446410293,0.5365906667410087,[0.29884731 0.29884731 0.29884731 ... 0.60935058 0.63613617 0.63613617],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,(-) P_Biofilm_Volume,0.11787192218329484
1202_x_S.en,combinatoric,LGBMRegressor,0.19721396657845883,0.1445651574914251,1.0202064749928927,1.4869156591020387,0.23395562217141655,-0.3013221276745195,[0.36905268 0.37082921 0.36965665 ... 0.55622257 0.55622257 0.55622257],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296,(-) P_Biofilm_Volume,0.2155847943749377
1202_x_S.au,combinatoric,LGBMRegressor,0.16828404744527495,0.12693467575874912,0.21298547339012153,0.2395776180599345,0.21406894860022693,-0.6000603851803377,[0.87600464 0.86384438 0.87192735 ... 0.63824293 0.64183681 0.64183681],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224,(-) P_Biofilm_Volume,0.19117649802275094
1218_x_E.ce,combinatoric,LGBMRegressor,0.08133142577412392,0.09523726164549737,0.14356199974632525,0.1530698682120535,0.10727246933091311,0.5485084274995449,[0.63391199 0.63391199 0.63391199 ... 0.58669764 0.58669764 0.58669764],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296,(-) P_Biofilm_Volume,0.09430194755251851
1218_x_E.co,combinatoric,LGBMRegressor,0.10804343938575353,0.2308073669517466,0.6068477691168053,1.028644297031576,0.1485064436504362,0.7843880060752513,[0.3869671  0.3869671  0.38695892 ... 0.3562399  0.32956027 0.32956027],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296,(-) P_Biofilm_Volume,0.12827494151809488
1218_x_S.en,combinatoric,LGBMRegressor,0.17273678354943464,0.13799696025362174,1.6152087564949213,2.4443808255009407,0.21344542198865338,0.3733624658006882,[0.42910335 0.43730601 0.42468807 ... 0.45232064 0.45232064 0.45232064],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,(-) P_Biofilm_Volume,0.193091102769044
1218_x_S.au,combinatoric,LGBMRegressor,0.07868811169417035,0.12493170639570242,0.1171245768278398,0.24757701839345775,0.09929194063087919,0.5564776019241731,[0.90198731 0.89036642 0.90138774 ... 0.64283116 0.64391122 0.64391122],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224,(-) P_Biofilm_Volume,0.08899002616252477
1219_x_E.ce,combinatoric,LGBMRegressor,0.1262999425558241,0.15978876349923726,0.38237263017517453,0.4103645093199883,0.17147311119893188,0.5918532693660088,[0.51468069 0.51468069 0.51468069 ... 0.72753204 0.72753204 0.72753204],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,(-) P_Biofilm_Volume,0.148886526877378
1219_x_E.co,combinatoric,LGBMRegressor,0.07479760185206503,0.23011296459426586,0.24936957753136516,0.4131735224264783,0.10583266369907021,0.8535564537758384,[0.38769414 0.38769414 0.38773144 ... 0.44826249 0.45802593 0.45802593],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,(-) P_Biofilm_Volume,0.09031513277556763
1219_x_S.en,combinatoric,LGBMRegressor,0.17955627129980503,0.12809930127073446,350179949794933.44,121.25862451196666,0.26618855546419434,-0.4170423554001974,[0.3861869  0.38890806 0.37882165 ... 0.45854046 0.45854046 0.45854046],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,(-) P_Biofilm_Volume,0.2228724133819997
1219_x_S.au,combinatoric,LGBMRegressor,0.06152634861836134,0.1500818607390251,0.10294635480717153,0.3251402602687629,0.07499816183618015,0.81647822429939,[0.8957458  0.88772958 0.89497007 ... 0.60974368 0.63315605 0.60938635],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,(-) P_Biofilm_Volume,0.06826225522727075
1234_x_E.ce,combinatoric,LGBMRegressor,0.08674689831613402,0.09531712698373436,0.14329196956217122,0.1860203343631988,0.11390140586826616,0.6341429095458058,[0.65925142 0.65925142 0.65925142 ... 0.45408706 0.45408706 0.45408706],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,(-) P_Biofilm_Volume,0.1003241520922001
1234_x_E.co,combinatoric,LGBMRegressor,0.07157540915390669,0.1891736155982221,0.2846034795009157,0.8291495679133357,0.09916380270708781,0.8834251916542323,[0.38362775 0.38362775 0.38362775 ... 0.28890337 0.27746533 0.27746533],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,(-) P_Biofilm_Volume,0.08536960593049725
1234_x_S.en,combinatoric,LGBMRegressor,0.24859428619712223,0.11777090882433525,134655032610439.58,96.06582885072486,0.325940886483234,-0.7395565322349444,[0.31771496 0.31771496 0.32172971 ... 0.319981   0.319981   0.319981  ],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296,(-) P_Biofilm_Volume,0.2872675863401781
1234_x_S.au,combinatoric,LGBMRegressor,0.12284677586439376,0.23077574779783436,0.36093398360978907,0.9792053184003424,0.17313733895045882,0.46894638456707516,[0.89526609 0.88489982 0.89283757 ... 0.52603111 0.52369416 0.52369416],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224,(-) P_Biofilm_Volume,0.1479920574074263
1273_x_E.ce,combinatoric,LGBMRegressor,0.089091408921347,0.06530579305636888,0.12913310808877299,0.13712977249583036,0.11848515963929697,0.510961280751139,[0.83506163 0.83506163 0.83506163 ... 0.84902894 0.84902894 0.84902894],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296,(-) P_Biofilm_Volume,0.10378828428032198
1273_x_E.co,combinatoric,LGBMRegressor,0.0877342483321397,0.2024111961727809,0.17030332450324065,0.1872127428607923,0.133272204506085,0.691649326698662,[0.45156254 0.45156254 0.45160762 ... 0.81104095 0.801021   0.801021  ],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296,(-) P_Biofilm_Volume,0.11050322641911237
1273_x_S.en,combinatoric,LGBMRegressor,0.16191112670086685,0.21369741267440617,0.3587484769118835,0.2288362346354695,0.22460276917909125,0.2594808712132858,[0.41513265 0.41669827 0.41666487 ... 0.68749009 0.68749009 0.68749009],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296,(-) P_Biofilm_Volume,0.19325694793997905
1273_x_S.au,combinatoric,LGBMRegressor,0.19792848909463553,0.10271976081582744,0.2267154598945577,0.1722828714402971,0.23830371551819923,-2.695798174695422,[0.95857596 0.9608917  0.95969898 ... 0.64445906 0.64373723 0.64373723],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224,(-) P_Biofilm_Volume,0.21811610230641737
1298_x_E.ce,combinatoric,LGBMRegressor,0.09934508558562191,0.14063388389936288,0.17709186150558826,0.15476425699904595,0.12001927528329535,0.6399765356952716,[0.53237027 0.53237027 0.53237027 ... 0.57595913 0.57595913 0.57595913],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,(-) P_Biofilm_Volume,0.10968218043445863
1298_x_E.co,combinatoric,LGBMRegressor,0.09823453422925978,0.25557096935573315,0.23811192826131142,0.2236347725194165,0.11708377277542421,0.8316525013247607,[0.34505607 0.34505607 0.34510298 ... 0.36135021 0.36019791 0.36019791],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,(-) P_Biofilm_Volume,0.107659153502342
1298_x_S.en,combinatoric,LGBMRegressor,0.10672375708571138,0.1129073259246991,0.29941842510487443,0.17572365444564375,0.1312148394956388,0.4621063858052781,[0.37101827 0.37101827 0.37092196 ... 0.3771396  0.3771396  0.3771396 ],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,(-) P_Biofilm_Volume,0.1189692982906751
1298_x_S.au,combinatoric,LGBMRegressor,0.10400369048474133,0.16644482978827788,0.19650211335862372,0.395603491937657,0.12724464199980806,0.586061320359617,[0.90274675 0.89686499 0.90078538 ... 0.4905075  0.4940271  0.4940271 ],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,(-) P_Biofilm_Volume,0.1156241662422747
1339_x_E.ce,combinatoric,LGBMRegressor,0.16473065784835952,0.14072188794143733,0.6394041549700092,0.813089558219176,0.21241993775797666,0.4679474406030406,[0.5995389 0.5995389 0.5995389 ... 0.5821326 0.5821326 0.5821326],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,(-) P_Biofilm_Volume,0.1885752978031681
1339_x_E.co,combinatoric,LGBMRegressor,0.07964450148083313,0.21966787061758197,0.40748626457684306,0.6141884307705641,0.0964839426176883,0.9033502354904898,[0.32229244 0.32229244 0.32229244 ... 0.22440111 0.23310713 0.23310713],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,(-) P_Biofilm_Volume,0.08806422204926072
1339_x_S.en,combinatoric,LGBMRegressor,0.1449239239724721,0.18678695743435686,0.44316268824520993,0.624957574763464,0.17059310022125226,0.5761814950575788,[0.32566136 0.32566136 0.32425125 ... 0.31628299 0.31628299 0.31628299],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296,(-) P_Biofilm_Volume,0.1577585120968622
1339_x_S.au,combinatoric,LGBMRegressor,0.12561664956421026,0.19933314338869249,0.3193828966572144,0.7077336231041247,0.15971221072052053,0.5636450624555627,[0.86986431 0.87744399 0.86353483 ... 0.4982024  0.49806453 0.49806453],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,(-) P_Biofilm_Volume,0.1426644301423654
11285_x_E.ce,combinatoric,LGBMRegressor,0.08075976266233839,0.037404307042652046,0.08474259414160806,0.03635673437969347,0.10027118352274568,-3.227463967721545,[0.84444177 0.84444177 0.84444177 ... 0.8193104  0.8193104  0.8193104 ],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944,(-) P_Biofilm_Volume,0.09051547309254204
