Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Permutation,diff_RMSE,diff_MAE
B18_x_E.co,combinatoric,LGBMRegressor,0.32468935097540697,0.20604936962771928,0.9770528153162853,0.8215912506715791,0.394485627110694,-0.9208918168335083,[0.83815435 0.83815435 0.83878295 ... 0.7068716  0.7075002  0.70603331],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728,P_Biofilm_Height,0.0,0.0
B18_x_E.co,combinatoric,LGBMRegressor,0.32468935097540697,0.20604936962771928,0.9770528153162853,0.8215912506715791,0.394485627110694,-0.9208918168335083,[0.83815435 0.83815435 0.83878295 ... 0.7068716  0.7075002  0.70603331],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728,P_Biofilm_Volume,0.0,0.0
B18_x_E.co,combinatoric,LGBMRegressor,0.32468935097540697,0.20604936962771928,0.9770528153162853,0.8215912506715791,0.394485627110694,-0.9208918168335083,[0.83815435 0.83815435 0.83878295 ... 0.7068716  0.7075002  0.70603331],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
B18_x_E.co,combinatoric,LGBMRegressor,0.32468935097540697,0.20604936962771928,0.9770528153162853,0.8215912506715791,0.394485627110694,-0.9208918168335083,[0.83815435 0.83815435 0.83878295 ... 0.7068716  0.7075002  0.70603331],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728,Modele,0.0,0.0
B18_x_S.au,combinatoric,LGBMRegressor,0.18898239076821263,0.19153779172155572,0.3706357568317799,0.4196372261480399,0.23186556182590687,-0.4654248313858851,[0.95061329 0.94462468 0.95061329 ... 0.63965096 0.66919279 0.66919279],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,B_Biofilm_Roughness,0.0,0.0
B18_x_S.au,combinatoric,LGBMRegressor,0.18898239076821263,0.19153779172155572,0.3706357568317799,0.4196372261480399,0.23186556182590687,-0.4654248313858851,[0.95061329 0.94462468 0.95061329 ... 0.63965096 0.66919279 0.66919279],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,B_Biofilm_SubstratumCoverage,0.0,0.0
B18_x_S.au,combinatoric,LGBMRegressor,0.18898239076821263,0.19153779172155572,0.3706357568317799,0.4196372261480399,0.23186556182590687,-0.4654248313858851,[0.95061329 0.94462468 0.95061329 ... 0.63965096 0.66919279 0.66919279],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,B_Biofilm_Volume,0.0,0.0
B18_x_S.au,combinatoric,LGBMRegressor,0.18898239076821263,0.19153779172155572,0.3706357568317799,0.4196372261480399,0.23186556182590687,-0.4654248313858851,[0.95061329 0.94462468 0.95061329 ... 0.63965096 0.66919279 0.66919279],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,P_Biofilm_Height,0.0,0.0
B18_x_S.au,combinatoric,LGBMRegressor,0.18898239076821263,0.19153779172155572,0.3706357568317799,0.4196372261480399,0.23186556182590687,-0.4654248313858851,[0.95061329 0.94462468 0.95061329 ... 0.63965096 0.66919279 0.66919279],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,P_Biofilm_Volume,0.0,0.0
B18_x_S.au,combinatoric,LGBMRegressor,0.18898239076821263,0.19153779172155572,0.3706357568317799,0.4196372261480399,0.23186556182590687,-0.4654248313858851,[0.95061329 0.94462468 0.95061329 ... 0.63965096 0.66919279 0.66919279],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,P_Biofilm_SubstratumCoverage,0.0,0.0
B18_x_S.au,combinatoric,LGBMRegressor,0.18898239076821263,0.19153779172155572,0.3706357568317799,0.4196372261480399,0.23186556182590687,-0.4654248313858851,[0.95061329 0.94462468 0.95061329 ... 0.63965096 0.66919279 0.66919279],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,Modele,0.0,0.0
B18_x_S.en,combinatoric,LGBMRegressor,0.20117609462963393,0.10240464830889973,0.5248292825395328,0.2375224764721377,0.24289663479440482,-0.9501258227222884,[0.41153127 0.3992536  0.41153127 ... 0.27651136 0.27651136 0.27651136],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,B_Biofilm_Roughness,0.0,0.0
B18_x_S.en,combinatoric,LGBMRegressor,0.20117609462963393,0.10240464830889973,0.5248292825395328,0.2375224764721377,0.24289663479440482,-0.9501258227222884,[0.41153127 0.3992536  0.41153127 ... 0.27651136 0.27651136 0.27651136],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
B18_x_S.en,combinatoric,LGBMRegressor,0.20117609462963393,0.10240464830889973,0.5248292825395328,0.2375224764721377,0.24289663479440482,-0.9501258227222884,[0.41153127 0.3992536  0.41153127 ... 0.27651136 0.27651136 0.27651136],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,B_Biofilm_Volume,0.0,0.0
B18_x_S.en,combinatoric,LGBMRegressor,0.20117609462963393,0.10240464830889973,0.5248292825395328,0.2375224764721377,0.24289663479440482,-0.9501258227222884,[0.41153127 0.3992536  0.41153127 ... 0.27651136 0.27651136 0.27651136],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,P_Biofilm_Height,0.0,0.0
B18_x_S.en,combinatoric,LGBMRegressor,0.20117609462963393,0.10240464830889973,0.5248292825395328,0.2375224764721377,0.24289663479440482,-0.9501258227222884,[0.41153127 0.3992536  0.41153127 ... 0.27651136 0.27651136 0.27651136],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,P_Biofilm_Volume,0.0,0.0
B18_x_S.en,combinatoric,LGBMRegressor,0.20117609462963393,0.10240464830889973,0.5248292825395328,0.2375224764721377,0.24289663479440482,-0.9501258227222884,[0.41153127 0.3992536  0.41153127 ... 0.27651136 0.27651136 0.27651136],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
B18_x_S.en,combinatoric,LGBMRegressor,0.20117609462963393,0.10240464830889973,0.5248292825395328,0.2375224764721377,0.24289663479440482,-0.9501258227222884,[0.41153127 0.3992536  0.41153127 ... 0.27651136 0.27651136 0.27651136],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,Modele,0.0,0.0
B1_x_E.ce,combinatoric,LGBMRegressor,0.12087114291503655,0.07723955050107431,0.18579891467675427,0.20386167268711253,0.1677384821338816,0.06523190171346338,[0.7676671  0.78016359 0.78016359 ... 0.61801887 0.61801887 0.61801887],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,B_Biofilm_Roughness,0.0,0.0
B1_x_E.ce,combinatoric,LGBMRegressor,0.12087114291503655,0.07723955050107431,0.18579891467675427,0.20386167268711253,0.1677384821338816,0.06523190171346338,[0.7676671  0.78016359 0.78016359 ... 0.61801887 0.61801887 0.61801887],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
B1_x_E.ce,combinatoric,LGBMRegressor,0.12087114291503655,0.07723955050107431,0.18579891467675427,0.20386167268711253,0.1677384821338816,0.06523190171346338,[0.7676671  0.78016359 0.78016359 ... 0.61801887 0.61801887 0.61801887],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,B_Biofilm_Volume,0.0,0.0
B1_x_E.ce,combinatoric,LGBMRegressor,0.12087114291503655,0.07723955050107431,0.18579891467675427,0.20386167268711253,0.1677384821338816,0.06523190171346338,[0.7676671  0.78016359 0.78016359 ... 0.61801887 0.61801887 0.61801887],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,P_Biofilm_Height,0.0,0.0
B1_x_E.ce,combinatoric,LGBMRegressor,0.12087114291503655,0.07723955050107431,0.18579891467675427,0.20386167268711253,0.1677384821338816,0.06523190171346338,[0.7676671  0.78016359 0.78016359 ... 0.61801887 0.61801887 0.61801887],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,P_Biofilm_Volume,0.0,0.0
B1_x_E.ce,combinatoric,LGBMRegressor,0.12087114291503655,0.07723955050107431,0.18579891467675427,0.20386167268711253,0.1677384821338816,0.06523190171346338,[0.7676671  0.78016359 0.78016359 ... 0.61801887 0.61801887 0.61801887],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
B1_x_E.ce,combinatoric,LGBMRegressor,0.12087114291503655,0.07723955050107431,0.18579891467675427,0.20386167268711253,0.1677384821338816,0.06523190171346338,[0.7676671  0.78016359 0.78016359 ... 0.61801887 0.61801887 0.61801887],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,Modele,0.0,0.0
B1_x_E.co,combinatoric,LGBMRegressor,0.17408995147329676,0.19185612007765107,0.3369939480552457,0.5050028446286479,0.23372373482773381,-0.22322546751379035,[0.84604271 0.84604271 0.84604271 ... 0.67221381 0.67238142 0.67238142],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,B_Biofilm_Roughness,0.0,0.0
B1_x_E.co,combinatoric,LGBMRegressor,0.17408995147329676,0.19185612007765107,0.3369939480552457,0.5050028446286479,0.23372373482773381,-0.22322546751379035,[0.84604271 0.84604271 0.84604271 ... 0.67221381 0.67238142 0.67238142],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
B1_x_E.co,combinatoric,LGBMRegressor,0.17408995147329676,0.19185612007765107,0.3369939480552457,0.5050028446286479,0.23372373482773381,-0.22322546751379035,[0.84604271 0.84604271 0.84604271 ... 0.67221381 0.67238142 0.67238142],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,B_Biofilm_Volume,0.0,0.0
B1_x_E.co,combinatoric,LGBMRegressor,0.17408995147329676,0.19185612007765107,0.3369939480552457,0.5050028446286479,0.23372373482773381,-0.22322546751379035,[0.84604271 0.84604271 0.84604271 ... 0.67221381 0.67238142 0.67238142],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,P_Biofilm_Height,0.0,0.0
B1_x_E.co,combinatoric,LGBMRegressor,0.17408995147329676,0.19185612007765107,0.3369939480552457,0.5050028446286479,0.23372373482773381,-0.22322546751379035,[0.84604271 0.84604271 0.84604271 ... 0.67221381 0.67238142 0.67238142],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,P_Biofilm_Volume,0.0,0.0
B1_x_E.co,combinatoric,LGBMRegressor,0.17408995147329676,0.19185612007765107,0.3369939480552457,0.5050028446286479,0.23372373482773381,-0.22322546751379035,[0.84604271 0.84604271 0.84604271 ... 0.67221381 0.67238142 0.67238142],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
B1_x_E.co,combinatoric,LGBMRegressor,0.17408995147329676,0.19185612007765107,0.3369939480552457,0.5050028446286479,0.23372373482773381,-0.22322546751379035,[0.84604271 0.84604271 0.84604271 ... 0.67221381 0.67238142 0.67238142],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,Modele,0.0,0.0
B1_x_S.au,combinatoric,LGBMRegressor,0.1265759729769123,0.11828958814017762,0.16202704837193488,0.18121289726175774,0.16497346115718062,-0.7459291740123926,[0.94917399 0.9485051  0.94917399 ... 0.7344209  0.71235326 0.71235326],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,B_Biofilm_Roughness,0.0,0.0
B1_x_S.au,combinatoric,LGBMRegressor,0.1265759729769123,0.11828958814017762,0.16202704837193488,0.18121289726175774,0.16497346115718062,-0.7459291740123926,[0.94917399 0.9485051  0.94917399 ... 0.7344209  0.71235326 0.71235326],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,B_Biofilm_SubstratumCoverage,0.0,0.0
B1_x_S.au,combinatoric,LGBMRegressor,0.1265759729769123,0.11828958814017762,0.16202704837193488,0.18121289726175774,0.16497346115718062,-0.7459291740123926,[0.94917399 0.9485051  0.94917399 ... 0.7344209  0.71235326 0.71235326],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,B_Biofilm_Volume,0.0,0.0
B1_x_S.au,combinatoric,LGBMRegressor,0.1265759729769123,0.11828958814017762,0.16202704837193488,0.18121289726175774,0.16497346115718062,-0.7459291740123926,[0.94917399 0.9485051  0.94917399 ... 0.7344209  0.71235326 0.71235326],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,P_Biofilm_Height,0.0,0.0
B1_x_S.au,combinatoric,LGBMRegressor,0.1265759729769123,0.11828958814017762,0.16202704837193488,0.18121289726175774,0.16497346115718062,-0.7459291740123926,[0.94917399 0.9485051  0.94917399 ... 0.7344209  0.71235326 0.71235326],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,P_Biofilm_Volume,0.0,0.0
B1_x_S.au,combinatoric,LGBMRegressor,0.1265759729769123,0.11828958814017762,0.16202704837193488,0.18121289726175774,0.16497346115718062,-0.7459291740123926,[0.94917399 0.9485051  0.94917399 ... 0.7344209  0.71235326 0.71235326],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,P_Biofilm_SubstratumCoverage,0.0,0.0
B1_x_S.au,combinatoric,LGBMRegressor,0.1265759729769123,0.11828958814017762,0.16202704837193488,0.18121289726175774,0.16497346115718062,-0.7459291740123926,[0.94917399 0.9485051  0.94917399 ... 0.7344209  0.71235326 0.71235326],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,Modele,0.0,0.0
B1_x_S.en,combinatoric,LGBMRegressor,0.26038482353976733,0.1729600577675982,0.427588490949939,0.19390595013250997,0.31525218781064296,-0.8624901120096393,[0.48695575 0.48924607 0.49929701 ... 0.38429306 0.38564004 0.38429306],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,B_Biofilm_Roughness,0.0,0.0
B1_x_S.en,combinatoric,LGBMRegressor,0.26038482353976733,0.1729600577675982,0.427588490949939,0.19390595013250997,0.31525218781064296,-0.8624901120096393,[0.48695575 0.48924607 0.49929701 ... 0.38429306 0.38564004 0.38429306],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
B1_x_S.en,combinatoric,LGBMRegressor,0.26038482353976733,0.1729600577675982,0.427588490949939,0.19390595013250997,0.31525218781064296,-0.8624901120096393,[0.48695575 0.48924607 0.49929701 ... 0.38429306 0.38564004 0.38429306],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,B_Biofilm_Volume,0.0,0.0
B1_x_S.en,combinatoric,LGBMRegressor,0.26038482353976733,0.1729600577675982,0.427588490949939,0.19390595013250997,0.31525218781064296,-0.8624901120096393,[0.48695575 0.48924607 0.49929701 ... 0.38429306 0.38564004 0.38429306],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,P_Biofilm_Height,0.0,0.0
B1_x_S.en,combinatoric,LGBMRegressor,0.26038482353976733,0.1729600577675982,0.427588490949939,0.19390595013250997,0.31525218781064296,-0.8624901120096393,[0.48695575 0.48924607 0.49929701 ... 0.38429306 0.38564004 0.38429306],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,P_Biofilm_Volume,0.0,0.0
B1_x_S.en,combinatoric,LGBMRegressor,0.26038482353976733,0.1729600577675982,0.427588490949939,0.19390595013250997,0.31525218781064296,-0.8624901120096393,[0.48695575 0.48924607 0.49929701 ... 0.38429306 0.38564004 0.38429306],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
B1_x_S.en,combinatoric,LGBMRegressor,0.26038482353976733,0.1729600577675982,0.427588490949939,0.19390595013250997,0.31525218781064296,-0.8624901120096393,[0.48695575 0.48924607 0.49929701 ... 0.38429306 0.38564004 0.38429306],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,Modele,0.0,0.0
B8,combinatoric,LGBMRegressor,0.17839691698475216,0.098500450447105,46455332508964.22,98.1813092774159,0.23595030542560444,0.1187562576292186,[0.61769528 0.62098751 0.62098751 ... 0.61769528 0.6127744  0.6127744 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,B_Biofilm_Roughness,0.0,0.0
B8,combinatoric,LGBMRegressor,0.17839691698475216,0.098500450447105,46455332508964.22,98.1813092774159,0.23595030542560444,0.1187562576292186,[0.61769528 0.62098751 0.62098751 ... 0.61769528 0.6127744  0.6127744 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,B_Biofilm_SubstratumCoverage,0.0,0.0
B8,combinatoric,LGBMRegressor,0.17839691698475216,0.098500450447105,46455332508964.22,98.1813092774159,0.23595030542560444,0.1187562576292186,[0.61769528 0.62098751 0.62098751 ... 0.61769528 0.6127744  0.6127744 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,B_Biofilm_Volume,0.0,0.0
B8,combinatoric,LGBMRegressor,0.17839691698475216,0.098500450447105,46455332508964.22,98.1813092774159,0.23595030542560444,0.1187562576292186,[0.61769528 0.62098751 0.62098751 ... 0.61769528 0.6127744  0.6127744 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,P_Biofilm_Height,0.0,0.0
B8,combinatoric,LGBMRegressor,0.17839691698475216,0.098500450447105,46455332508964.22,98.1813092774159,0.23595030542560444,0.1187562576292186,[0.61769528 0.62098751 0.62098751 ... 0.61769528 0.6127744  0.6127744 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,P_Biofilm_Volume,0.0,0.0
B8,combinatoric,LGBMRegressor,0.17839691698475216,0.098500450447105,46455332508964.22,98.1813092774159,0.23595030542560444,0.1187562576292186,[0.61769528 0.62098751 0.62098751 ... 0.61769528 0.6127744  0.6127744 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,P_Biofilm_SubstratumCoverage,0.0,0.0
B8,combinatoric,LGBMRegressor,0.17839691698475216,0.098500450447105,46455332508964.22,98.1813092774159,0.23595030542560444,0.1187562576292186,[0.61769528 0.62098751 0.62098751 ... 0.61769528 0.6127744  0.6127744 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,Modele,0.0,0.0
B8_x_E.ce,combinatoric,LGBMRegressor,0.22599328599398102,0.041201436087889155,0.2405840661345031,0.028613997926914048,0.26239824196656847,-39.55992417991037,[0.60049689 0.57110118 0.57110118 ... 0.55613409 0.55613409 0.55613409],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,B_Biofilm_Roughness,0.0,0.0
B8_x_E.ce,combinatoric,LGBMRegressor,0.22599328599398102,0.041201436087889155,0.2405840661345031,0.028613997926914048,0.26239824196656847,-39.55992417991037,[0.60049689 0.57110118 0.57110118 ... 0.55613409 0.55613409 0.55613409],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
B8_x_E.ce,combinatoric,LGBMRegressor,0.22599328599398102,0.041201436087889155,0.2405840661345031,0.028613997926914048,0.26239824196656847,-39.55992417991037,[0.60049689 0.57110118 0.57110118 ... 0.55613409 0.55613409 0.55613409],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,B_Biofilm_Volume,0.0,0.0
B8_x_E.ce,combinatoric,LGBMRegressor,0.22599328599398102,0.041201436087889155,0.2405840661345031,0.028613997926914048,0.26239824196656847,-39.55992417991037,[0.60049689 0.57110118 0.57110118 ... 0.55613409 0.55613409 0.55613409],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,P_Biofilm_Height,0.0,0.0
B8_x_E.ce,combinatoric,LGBMRegressor,0.22599328599398102,0.041201436087889155,0.2405840661345031,0.028613997926914048,0.26239824196656847,-39.55992417991037,[0.60049689 0.57110118 0.57110118 ... 0.55613409 0.55613409 0.55613409],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,P_Biofilm_Volume,0.0,0.0
B8_x_E.ce,combinatoric,LGBMRegressor,0.22599328599398102,0.041201436087889155,0.2405840661345031,0.028613997926914048,0.26239824196656847,-39.55992417991037,[0.60049689 0.57110118 0.57110118 ... 0.55613409 0.55613409 0.55613409],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
B8_x_E.ce,combinatoric,LGBMRegressor,0.22599328599398102,0.041201436087889155,0.2405840661345031,0.028613997926914048,0.26239824196656847,-39.55992417991037,[0.60049689 0.57110118 0.57110118 ... 0.55613409 0.55613409 0.55613409],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,Modele,0.0,0.0
B8_x_E.co,combinatoric,LGBMRegressor,0.17201124081561897,0.03415732349854361,0.2854861117133859,0.13692451152820595,0.20967838012271042,0.2811489843987408,[0.62280297 0.62280297 0.62280297 ... 0.61936254 0.62005603 0.61683033],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,B_Biofilm_Roughness,0.0,0.0
B8_x_E.co,combinatoric,LGBMRegressor,0.17201124081561897,0.03415732349854361,0.2854861117133859,0.13692451152820595,0.20967838012271042,0.2811489843987408,[0.62280297 0.62280297 0.62280297 ... 0.61936254 0.62005603 0.61683033],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,B_Biofilm_SubstratumCoverage,0.0,0.0
B8_x_E.co,combinatoric,LGBMRegressor,0.17201124081561897,0.03415732349854361,0.2854861117133859,0.13692451152820595,0.20967838012271042,0.2811489843987408,[0.62280297 0.62280297 0.62280297 ... 0.61936254 0.62005603 0.61683033],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,B_Biofilm_Volume,0.0,0.0
B8_x_E.co,combinatoric,LGBMRegressor,0.17201124081561897,0.03415732349854361,0.2854861117133859,0.13692451152820595,0.20967838012271042,0.2811489843987408,[0.62280297 0.62280297 0.62280297 ... 0.61936254 0.62005603 0.61683033],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,P_Biofilm_Height,0.0,0.0
B8_x_E.co,combinatoric,LGBMRegressor,0.17201124081561897,0.03415732349854361,0.2854861117133859,0.13692451152820595,0.20967838012271042,0.2811489843987408,[0.62280297 0.62280297 0.62280297 ... 0.61936254 0.62005603 0.61683033],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,P_Biofilm_Volume,0.0,0.0
B8_x_E.co,combinatoric,LGBMRegressor,0.17201124081561897,0.03415732349854361,0.2854861117133859,0.13692451152820595,0.20967838012271042,0.2811489843987408,[0.62280297 0.62280297 0.62280297 ... 0.61936254 0.62005603 0.61683033],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,P_Biofilm_SubstratumCoverage,0.0,0.0
B8_x_E.co,combinatoric,LGBMRegressor,0.17201124081561897,0.03415732349854361,0.2854861117133859,0.13692451152820595,0.20967838012271042,0.2811489843987408,[0.62280297 0.62280297 0.62280297 ... 0.61936254 0.62005603 0.61683033],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,Modele,0.0,0.0
B8_x_S.au,combinatoric,LGBMRegressor,0.24093350956076529,0.01930780550918632,0.2431914280871905,0.0235001516113892,0.2933678637603846,-40.29834269629626,[0.94333937 0.93904786 0.94333937 ... 0.6271009  0.61987247 0.61987247],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,B_Biofilm_Roughness,0.0,0.0
B8_x_S.au,combinatoric,LGBMRegressor,0.24093350956076529,0.01930780550918632,0.2431914280871905,0.0235001516113892,0.2933678637603846,-40.29834269629626,[0.94333937 0.93904786 0.94333937 ... 0.6271009  0.61987247 0.61987247],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,B_Biofilm_SubstratumCoverage,0.0,0.0
